room,alias,question,answer
Jnmvg,5d92b12804b33b001588692a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Jnmvg,5d92b12804b33b001588692a,5,DefiniteNo
Jnmvg,5d92b12804b33b001588692a,5,Unclear
Jnmvg,5df97cf6deea2b70989b6528,1,40%
Jnmvg,5df97cf6deea2b70989b6528,2,No
Jnmvg,5df97cf6deea2b70989b6528,3,Higher
Jnmvg,5df97cf6deea2b70989b6528,5,DefiniteNo
Jnmvg,5df97cf6deea2b70989b6528,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Jnmvg,5df97cf6deea2b70989b6528,5,undefined
Jnmvg,5df97cf6deea2b70989b6528,5,Unclear
Jnmvg,5df97cf6deea2b70989b6528,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Jnmvg,5df97cf6deea2b70989b6528,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Jnmvg,5df97cf6deea2b70989b6528,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Jnmvg,5df97cf6deea2b70989b6528,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
9w4Tx,5b6cd50f9ee1a50001c5f481,1,80%
9w4Tx,5b6cd50f9ee1a50001c5f481,5,SomeChance
9w4Tx,5b6cd50f9ee1a50001c5f481,5,DefiniteNo
9w4Tx,5c3a34eebe1ddc0001aa35d6,1,40%
9w4Tx,5b6cd50f9ee1a50001c5f481,2,No
9w4Tx,5b6cd50f9ee1a50001c5f481,4,"Accept - true, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
9w4Tx,5b6cd50f9ee1a50001c5f481,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
9w4Tx,5b6cd50f9ee1a50001c5f481,1,40%
9w4Tx,5c3a34eebe1ddc0001aa35d6,5,DefiniteYes
9w4Tx,5c3a34eebe1ddc0001aa35d6,5,DefiniteNo
9w4Tx,5b6cd50f9ee1a50001c5f481,3,Higher
9w4Tx,5c3a34eebe1ddc0001aa35d6,3,Higher
9w4Tx,5c3a34eebe1ddc0001aa35d6,2,No
9w4Tx,5c3a34eebe1ddc0001aa35d6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
9w4Tx,5c3a34eebe1ddc0001aa35d6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
9w4Tx,5c3a34eebe1ddc0001aa35d6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Rwckp,58470fb4f063d30001161e55,1,40%
Rwckp,58470fb4f063d30001161e55,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Rwckp,58470fb4f063d30001161e55,2,No
Rwckp,58470fb4f063d30001161e55,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Rwckp,58470fb4f063d30001161e55,3,Higher
Rwckp,58470fb4f063d30001161e55,5,DefiniteNo
Rwckp,58470fb4f063d30001161e55,5,Unclear
Rwckp,58470fb4f063d30001161e55,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Rwckp,58470fb4f063d30001161e55,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
P5GnV,5588dec4fdf99b304ee569a8,1,30%
P5GnV,5588dec4fdf99b304ee569a8,1,40%
P5GnV,5588dec4fdf99b304ee569a8,3,Unknown
P5GnV,5588dec4fdf99b304ee569a8,3,Higher
P5GnV,5588dec4fdf99b304ee569a8,2,Yes
P5GnV,5588dec4fdf99b304ee569a8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
P5GnV,5588dec4fdf99b304ee569a8,5,DefiniteNo
P5GnV,5588dec4fdf99b304ee569a8,2,No
P5GnV,5588dec4fdf99b304ee569a8,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
P5GnV,5588dec4fdf99b304ee569a8,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
3iqtg,601e1253bbecc3279e4fb472,1,40%
3iqtg,601e1253bbecc3279e4fb472,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
3iqtg,601e1253bbecc3279e4fb472,5,DefiniteNo
3iqtg,601e1253bbecc3279e4fb472,2,Unclear
3iqtg,601e1253bbecc3279e4fb472,3,Lower
3iqtg,601e1253bbecc3279e4fb472,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
3iqtg,601e1253bbecc3279e4fb472,2,No
3iqtg,601e1253bbecc3279e4fb472,3,Higher
dI2qW,5f27787109aca24c18d1f6e8,1,50%
dI2qW,5f27787109aca24c18d1f6e8,3,Higher
dI2qW,5f27787109aca24c18d1f6e8,2,Yes
dI2qW,5f27787109aca24c18d1f6e8,5,DefiniteNo
M6XOd,5ee642c9f5cb343a58b1ef13,1,60%
dI2qW,5f27787109aca24c18d1f6e8,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
M6XOd,5ee642c9f5cb343a58b1ef13,1,40%
dI2qW,5f27787109aca24c18d1f6e8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
dI2qW,5f27787109aca24c18d1f6e8,1,40%
dI2qW,5f27787109aca24c18d1f6e8,2,No
dI2qW,5f27787109aca24c18d1f6e8,5,Unclear
dI2qW,5f27787109aca24c18d1f6e8,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
M6XOd,5ee642c9f5cb343a58b1ef13,2,No
dI2qW,5f27787109aca24c18d1f6e8,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
dI2qW,5f27787109aca24c18d1f6e8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
dI2qW,5f27787109aca24c18d1f6e8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
M6XOd,5ee642c9f5cb343a58b1ef13,3,Higher
dI2qW,5dcf1477a9ead006806158f2,1,60%
M6XOd,5ee642c9f5cb343a58b1ef13,5,DefiniteNo
M6XOd,5ee642c9f5cb343a58b1ef13,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
dI2qW,5dcf1477a9ead006806158f2,5,DefiniteNo
M6XOd,5ee642c9f5cb343a58b1ef13,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
M6XOd,5ee642c9f5cb343a58b1ef13,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
dI2qW,5dcf1477a9ead006806158f2,1,40%
dI2qW,5dcf1477a9ead006806158f2,2,No
dI2qW,5dcf1477a9ead006806158f2,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
dI2qW,5dcf1477a9ead006806158f2,5,Unclear
dI2qW,5dcf1477a9ead006806158f2,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
2WA9k,5f12749ec1ac141c20bf38ab,1,40%
dI2qW,5dcf1477a9ead006806158f2,3,Unknown
M6XOd,5da34f2837c5e20015a1254c,1,40%
dI2qW,5dcf1477a9ead006806158f2,3,Higher
2WA9k,5f12749ec1ac141c20bf38ab,5,SomeChance
2WA9k,5f12749ec1ac141c20bf38ab,5,undefined
2WA9k,5f12749ec1ac141c20bf38ab,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
2WA9k,5f12749ec1ac141c20bf38ab,5,Unclear
2WA9k,5f12749ec1ac141c20bf38ab,2,No
2WA9k,5f12749ec1ac141c20bf38ab,3,Lower
2WA9k,5f12749ec1ac141c20bf38ab,3,Higher
M6XOd,5da34f2837c5e20015a1254c,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
2WA9k,5f12749ec1ac141c20bf38ab,5,DefiniteNo
2WA9k,5f12749ec1ac141c20bf38ab,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
2WA9k,5f12749ec1ac141c20bf38ab,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
M6XOd,5da34f2837c5e20015a1254c,2,No
Vdzpe,5ec00f62cf12be40ea6fe344,2,Yes
M6XOd,5da34f2837c5e20015a1254c,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
M6XOd,5da34f2837c5e20015a1254c,5,DefiniteNo
M6XOd,5da34f2837c5e20015a1254c,3,Higher
fpDdT,5e7247f3be8fd016888bafac,1,40%
fpDdT,5e7247f3be8fd016888bafac,3,Higher
fpDdT,5e7247f3be8fd016888bafac,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
fpDdT,5e7247f3be8fd016888bafac,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
fpDdT,5e7247f3be8fd016888bafac,2,Yes
fpDdT,5e7247f3be8fd016888bafac,2,No
fpDdT,5f04797c88d91307286d6379,1,60%
fpDdT,5e7247f3be8fd016888bafac,5,DefiniteNo
fpDdT,5f04797c88d91307286d6379,5,DefiniteYes
fpDdT,5f04797c88d91307286d6379,5,DefiniteNo
fpDdT,5f04797c88d91307286d6379,3,Lower
2WA9k,55a55bd7fdf99b790558627c,1,40%
2WA9k,55a55bd7fdf99b790558627c,3,Higher
2WA9k,55a55bd7fdf99b790558627c,5,DefiniteNo
fpDdT,5f04797c88d91307286d6379,1,40%
fpDdT,5f04797c88d91307286d6379,2,No
2WA9k,55a55bd7fdf99b790558627c,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
2WA9k,55a55bd7fdf99b790558627c,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
2WA9k,55a55bd7fdf99b790558627c,2,No
fpDdT,5f04797c88d91307286d6379,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
fpDdT,5f04797c88d91307286d6379,3,Higher
fpDdT,5f04797c88d91307286d6379,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
fpDdT,5f04797c88d91307286d6379,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
fpDdT,5f04797c88d91307286d6379,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
U1FEs,5a78e410ae9a0b0001a97274,3,Higher
Vdzpe,5ec00f62cf12be40ea6fe344,5,Unclear
U1FEs,5a78e410ae9a0b0001a97274,5,Unclear
U1FEs,5a78e410ae9a0b0001a97274,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
n0aaS,5a94c0b7b5e2110001c6891e,5,DefiniteNo
xWtkG,5e976f67be609822f1146463,1,60%
xWtkG,5e976f67be609822f1146463,2,Yes
FZkVu,5e6da92a65f32b372cf0fbdc,1,40%
FZkVu,5e6da92a65f32b372cf0fbdc,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
FZkVu,5e6da92a65f32b372cf0fbdc,5,DefiniteNo
FZkVu,5e6da92a65f32b372cf0fbdc,3,Lower
FZkVu,5e6da92a65f32b372cf0fbdc,2,Yes
FZkVu,5e6da92a65f32b372cf0fbdc,2,No
FZkVu,5e6da92a65f32b372cf0fbdc,3,Lower
FZkVu,5e6da92a65f32b372cf0fbdc,3,Higher
FZkVu,5e6da92a65f32b372cf0fbdc,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
FZkVu,5e6da92a65f32b372cf0fbdc,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
xWtkG,5a04869ff2e3460001edad2e,1,70%
xWtkG,5a04869ff2e3460001edad2e,2,Unclear
xWtkG,5a04869ff2e3460001edad2e,1,30%
xWtkG,5a04869ff2e3460001edad2e,2,No
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
FZkVu,591d369e88bbb500013a8517,1,40%
xWtkG,5a04869ff2e3460001edad2e,3,Higher
xWtkG,5a04869ff2e3460001edad2e,5,DefiniteNo
FZkVu,591d369e88bbb500013a8517,2,No
xWtkG,5a04869ff2e3460001edad2e,5,undefined
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
FZkVu,591d369e88bbb500013a8517,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
xWtkG,5a04869ff2e3460001edad2e,5,Unclear
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - true, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
xWtkG,5a04869ff2e3460001edad2e,1,40%
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
xWtkG,5a04869ff2e3460001edad2e,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FZkVu,591d369e88bbb500013a8517,3,Higher
FZkVu,591d369e88bbb500013a8517,5,DefiniteNo
FZkVu,591d369e88bbb500013a8517,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
FZkVu,591d369e88bbb500013a8517,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Lybs1,5d949970ca12280014908f72,1,40%
Lybs1,5f03f2c105de553267333895,1,70%
1PSZP,5f400d4a51a8cd1011b37455,1,40%
1PSZP,5f400d4a51a8cd1011b37455,2,No
1PSZP,5f400d4a51a8cd1011b37455,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,3,Higher
Lybs1,5d949970ca12280014908f72,5,SomeChance
1PSZP,5f400d4a51a8cd1011b37455,5,DefiniteNo
1PSZP,5f400d4a51a8cd1011b37455,3,Higher
1PSZP,5c5198da659655000168955d,5,DefiniteNo
1PSZP,5c5198da659655000168955d,1,40%
Lybs1,5d949970ca12280014908f72,2,No
1PSZP,5c5198da659655000168955d,2,Yes
1PSZP,5f400d4a51a8cd1011b37455,5,Unclear
1PSZP,5f400d4a51a8cd1011b37455,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
1PSZP,5c5198da659655000168955d,1,30%
1PSZP,5c5198da659655000168955d,2,No
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Lybs1,5f03f2c105de553267333895,2,No
1PSZP,5c5198da659655000168955d,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Lybs1,5f03f2c105de553267333895,5,Unclear
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
1PSZP,5f400d4a51a8cd1011b37455,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5f03f2c105de553267333895,1,40%
1PSZP,5f400d4a51a8cd1011b37455,5,SomeChance
1PSZP,5f400d4a51a8cd1011b37455,3,Lower
Lybs1,5f03f2c105de553267333895,3,Higher
1PSZP,5c5198da659655000168955d,3,Lower
1PSZP,5c5198da659655000168955d,3,Higher
Lybs1,5f03f2c105de553267333895,5,DefiniteNo
1PSZP,5c5198da659655000168955d,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
1PSZP,5c5198da659655000168955d,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Lybs1,5f03f2c105de553267333895,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Lybs1,5f03f2c105de553267333895,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5f03f2c105de553267333895,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5f03f2c105de553267333895,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5f03f2c105de553267333895,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Lybs1,5d949970ca12280014908f72,5,Unclear
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Lybs1,5d949970ca12280014908f72,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
n0aaS,5a94c0b7b5e2110001c6891e,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
DeSky,5f244e0d0d7f44018faa3938,1,40%
DeSky,5f244e0d0d7f44018faa3938,5,DefiniteNo
DeSky,5f244e0d0d7f44018faa3938,3,Higher
DeSky,5f244e0d0d7f44018faa3938,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
DeSky,5f244e0d0d7f44018faa3938,2,No
DeSky,5f244e0d0d7f44018faa3938,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
DeSky,5f244e0d0d7f44018faa3938,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
DeSky,5f244e0d0d7f44018faa3938,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
DeSky,5fbc0e0164cb3207c961a1aa,1,40%
Vdzpe,5ec00f62cf12be40ea6fe344,3,Higher
Vdzpe,5ec00f62cf12be40ea6fe344,3,Lower
DeSky,5fbc0e0164cb3207c961a1aa,5,SomeChance
DeSky,5fbc0e0164cb3207c961a1aa,5,DefiniteNo
DeSky,5fbc0e0164cb3207c961a1aa,3,Higher
DeSky,5fbc0e0164cb3207c961a1aa,2,No
DeSky,5fbc0e0164cb3207c961a1aa,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
DeSky,5fbc0e0164cb3207c961a1aa,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
DeSky,5fbc0e0164cb3207c961a1aa,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
U1FEs,5a78e410ae9a0b0001a97274,3,Unknown
TN6JQ,5a6fa677c2eb6c00017e042e,1,70%
TN6JQ,5a6fa677c2eb6c00017e042e,3,Higher
TN6JQ,5a6fa677c2eb6c00017e042e,1,40%
TN6JQ,5a6fa677c2eb6c00017e042e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
TN6JQ,5a6fa677c2eb6c00017e042e,5,DefiniteNo
TN6JQ,5a6fa677c2eb6c00017e042e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
TN6JQ,5a6fa677c2eb6c00017e042e,2,Yes
TN6JQ,5a6fa677c2eb6c00017e042e,2,No
TN6JQ,5f959bff10d95b08508e54fe,1,40%
TN6JQ,5f959bff10d95b08508e54fe,5,Unclear
TN6JQ,5f959bff10d95b08508e54fe,5,DefiniteNo
TN6JQ,5f959bff10d95b08508e54fe,3,Unknown
TN6JQ,5f959bff10d95b08508e54fe,3,Higher
TN6JQ,5f959bff10d95b08508e54fe,2,No
TN6JQ,5f959bff10d95b08508e54fe,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
TN6JQ,5f959bff10d95b08508e54fe,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
TN6JQ,5f959bff10d95b08508e54fe,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
P6hTc,5faa0c564cbdfb2e1869df72,1,70%
P6hTc,5faa0c564cbdfb2e1869df72,1,40%
P6hTc,5faa0c564cbdfb2e1869df72,5,DefiniteYes
oD4h5,6033fd8bc8659800086d87b0,1,80%
P6hTc,5faa0c564cbdfb2e1869df72,4,"Accept - true, MixBlue - true, MixRed - true, Reject - true, Unclear - false,"
P6hTc,5faa0c564cbdfb2e1869df72,2,No
P6hTc,5faa0c564cbdfb2e1869df72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
P6hTc,5faa0c564cbdfb2e1869df72,5,DefiniteNo
P6hTc,5faa0c564cbdfb2e1869df72,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
P6hTc,5faa0c564cbdfb2e1869df72,3,Higher
P6hTc,5dd497b6238a9147bc6413f7,1,40%
P6hTc,5dd497b6238a9147bc6413f7,2,No
P6hTc,5dd497b6238a9147bc6413f7,5,DefiniteNo
P6hTc,5dd497b6238a9147bc6413f7,3,Higher
P6hTc,5dd497b6238a9147bc6413f7,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
P6hTc,5dd497b6238a9147bc6413f7,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
M28LD,56f59251736c79000c2241f7,1,40%
M28LD,56f59251736c79000c2241f7,5,DefiniteNo
M28LD,56f59251736c79000c2241f7,3,Higher
M28LD,56f59251736c79000c2241f7,2,No
M28LD,56f59251736c79000c2241f7,5,Unclear
M28LD,56f59251736c79000c2241f7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
M28LD,56f59251736c79000c2241f7,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
M28LD,56f59251736c79000c2241f7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
M28LD,56f59251736c79000c2241f7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
M28LD,5cc34f64b4a9220015911c45,1,40%
M28LD,5cc34f64b4a9220015911c45,3,Higher
M28LD,5cc34f64b4a9220015911c45,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
M28LD,5cc34f64b4a9220015911c45,5,Unclear
M28LD,5cc34f64b4a9220015911c45,2,Yes
M28LD,5cc34f64b4a9220015911c45,2,No
GONJ3,5f0527d40807f31c712153eb,1,80%
GONJ3,5f0527d40807f31c712153eb,1,40%
GONJ3,5f0527d40807f31c712153eb,5,DefiniteYes
GONJ3,5f0527d40807f31c712153eb,3,Higher
GONJ3,5f0527d40807f31c712153eb,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
GONJ3,5f0527d40807f31c712153eb,5,Unclear
GONJ3,5f0527d40807f31c712153eb,2,Yes
GONJ3,5f0527d40807f31c712153eb,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
GONJ3,5f0527d40807f31c712153eb,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
GONJ3,5f0527d40807f31c712153eb,2,No
GONJ3,5f0527d40807f31c712153eb,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
GONJ3,5f0527d40807f31c712153eb,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
GONJ3,5f0527d40807f31c712153eb,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
GONJ3,5ef7bc9de683904f56114114,1,40%
GONJ3,5ef7bc9de683904f56114114,3,Same
GONJ3,5ef7bc9de683904f56114114,5,DefiniteNo
GONJ3,5ef7bc9de683904f56114114,3,Lower
cCqfl,5cab3b30e10cd800158e41d9,1,40%
GONJ3,5ef7bc9de683904f56114114,5,Unclear
cCqfl,5cab3b30e10cd800158e41d9,5,DefiniteYes
GONJ3,5ef7bc9de683904f56114114,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
GONJ3,5ef7bc9de683904f56114114,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
GONJ3,5ef7bc9de683904f56114114,2,Yes
GONJ3,5ef7bc9de683904f56114114,2,No
GONJ3,5ef7bc9de683904f56114114,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
GONJ3,5ef7bc9de683904f56114114,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
RI68O,5f65597823696e0e9bd8f63a,1,40%
RI68O,5f65597823696e0e9bd8f63a,5,DefiniteNo
RI68O,5f65597823696e0e9bd8f63a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
RI68O,5f65597823696e0e9bd8f63a,2,No
RI68O,5f65597823696e0e9bd8f63a,3,Higher
RI68O,5f65597823696e0e9bd8f63a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
RI68O,5f65597823696e0e9bd8f63a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
